scraped_at,platform,search_keyword,brand_label,product_name,price_numeric,unit_type,store_name,store_location,is_east_java,total_sold,total_sold_numeric,rating_product,product_url
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Paket Hemat Kubik Hebel Bata Ringan + Perekat 40kg  (Lem/Semen) BLESSCON AMABLOCK AMACON,1481000.0,m3,,Jakarta Timur,False,,,,https://www.tokopedia.com/pjeruknipis/paket-hemat-kubik-hebel-bata-ringan-perekat-40kg-lem-semen-blesscon-amablock-amacon-1733896182878405665
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata ringan Blesscon ( 1 rit ),6795900.0,rit,,Aneka Bangunan Surabaya,True,2 terjual,2.0,5.0,https://www.tokopedia.com/anekabangunansurabaya/bata-ringan-blesscon-1-rit
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,BATA RINGAN BLESSCON (min. 1 DO: 11.52 m³) | HEBEL AAC MURAH,75000.0,m3,,Aneka Bangunan Surabaya,True,1rb+ terjual,1000.0,4.9,https://www.tokopedia.com/anekabangunansurabaya/bata-ringan-blesscon-min-1-do-11-52-m-hebel-aac-murah-mortar-perekat
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,BATA RINGAN / HEBEL BLESSCON SURABAYA & SIDOARJO |LANGSUNG DARI PABRIK,525000.0,,,Kab. Mojokerto,True,24 terjual,24.0,5.0,https://www.tokopedia.com/agunamadyantara/bata-ringan-hebel-blesscon-surabaya-sidoarjo-langsung-dari-pabrik-1-kubik-b5eb9
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,BATA RINGAN / HEBEL BLESSCON JAWA TIMUR ZONA 2 | LANGSUNG DARI PABRIK,520000.0,,,Kab. Mojokerto,True,50+ terjual,50.0,5.0,https://www.tokopedia.com/agunamadyantara/bata-ringan-hebel-blesscon-jawa-timur-zona-2-langsung-dari-pabrik-mojokerto-1-kubik-a6f0c
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata ringan hebel blesscon eceran wilayah Pasuruan,640000.0,,,TB HAMDALAHKab. Pasuruan,True,9 terjual,9.0,5.0,https://www.tokopedia.com/tokobangunanhamdalah/bata-ringan-hebel-blesscon-eceran-wilayah-pasuruan
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan Blesscon Murah Daerah Pasuruan minim 1 DO (11.52),615000.0,,,TB HAMDALAHKab. Pasuruan,True,40+ terjual,40.0,5.0,https://www.tokopedia.com/tokobangunanhamdalah/bata-ringan-blesscon-murah-daerah-pasuruan-minim-1-do-11-52-1m3
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,"HARGA PERKUBIK!!! Ready Stok Bata ringan - hebel - bata putih eceran - retail - kubikan merk bricon, fastcon, blesscon",750000.0,m3,,MEGATrussGlobalMalang,True,30+ terjual,30.0,5.0,https://www.tokopedia.com/megatrussglobal/harga-perkubik-ready-stok-bata-ringan-hebel-bata-putih-eceran-retail-kubikan-merk-bricon-fastcon-blesscon-1733117827487532819
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat - BREBES,7637760.0,,,Blesscon OfficialSurabaya,True,2 terjual,2.0,5.0,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-brebes-1733294287221917558
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,bata ringan bricon dan blesscon,8000.0,,,Kab. Sragen,False,1 terjual,1.0,,https://www.tokopedia.com/bataringan-sukowati/bata-ringan-bricon-dan-blesscon-1729612445542614982
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,BATA RINGAN BLESSCON STANDART A1,640000.0,,,AKAS JAYA GroupKab. Mojokerto,True,,,,https://www.tokopedia.com/akas-jaya-group/bata-ringan-blesscon-standart-a1-1729663679796315328
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,bata ringan sukowati bricon dan blesscon,9000.0,,,Kab. Sragen,False,,,,https://www.tokopedia.com/bataringan-sukowati/bata-ringan-sukowati-bricon-dan-blesscon-1729614904272717766
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,bata ringan hebel sragen BRICON dan BLESSCON,8900.0,,,Kab. Sragen,False,1 terjual,1.0,,https://www.tokopedia.com/bataringan-sukowati/bata-ringan-hebel-sragen-bricon-dan-blesscon-1729611505393174470
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,BATA RINGAN / HEBEL BLESSCON JAWA TIMUR ZONA 1 | LANGSUNG DARI PABRIK,552500.0,,,Kab. Mojokerto,True,,,,https://www.tokopedia.com/agunamadyantara/bata-ringan-hebel-blesscon-jawa-timur-zona-1-langsung-dari-pabrik-caruban-1-kubik-d3d05
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,BATA RINGAN / HEBEL BLESSCON JAWA TIMUR ZONA 3 | LANGSUNG DARI PABRIK,555000.0,,,Kab. Mojokerto,True,,,,https://www.tokopedia.com/agunamadyantara/bata-ringan-hebel-blesscon-jawa-timur-zona-3-langsung-dari-pabrik-malang-1-kubik-23a30
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat 1 DO  - BANYUMAS,6750720.0,,,Blesscon OfficialSurabaya,True,1 terjual,1.0,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-1-do-banyumas-1733294152305182582
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/ Hebel Blesscon,780000.0,,,Kab. Bantul,False,10 terjual,10.0,,https://www.tokopedia.com/lancarbesi/bata-ringan-hebel-blesscon-10cm-42982
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat - PURBALINGGA,6877440.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-purbalingga-1733294109428713334
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan Blesscon A1 Gratis Ongkir,595000.0,,,arif hebelKab. Mojokerto,True,,,,https://www.tokopedia.com/arifhebel/bata-ringan-merk-blesscon-murah-gratis-ongkir-langsung-pabrik
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,"Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat 1 DO (11,52m3) - TEGAL",7637760.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-1-do-11-52m3-tegal-1733294288658925430
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan Probolinggo + Mortar Blesscon,625000.0,,,Metro HarmoniKab. Sidoarjo,True,,,,https://www.tokopedia.com/metro-harmoni/bata-ringan-probolinggo-mortar-blesscon
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,"Bata Ringan BLESSCON ""Tebal 10cm"" – Ringan, Presisi, dan Tahan Gempa",655000.0,,,Surabaya,True,,,,https://www.tokopedia.com/nobelbangunperkasa/bata-ringan-blesscon-ori-grade-a
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,"Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat 1 DO (11,52m3) - PEMALANG",7637760.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-1-do-11-52m3-pemalang-1733294294632204150
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,bata ringan blesscon 10cm,600000.0,,,BPM Tools & MaterialsSurabaya,True,,,,https://www.tokopedia.com/bpm-tools--materials/bata-ringan-blesscon-10cm
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Termurah HEBEL / BATA RINGAN AAC SNI Merk BLESSCON ALFACON AMABLOCK AMACON DLL (Sudah termasuk Bongkar),983000.0,,,mgdshop-3,False,,,,https://www.tokopedia.com/mgdshop-1/termurah-hebel-bata-ringan-aac-sni-merk-blesscon-alfacon-amablock-amacon-dll-sudah-termasuk-bongkar-1732539464829863792
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,"Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat 1 DO (11,52m3) - PEKALONGAN",7637760.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-1-do-11-52m3-pekalongan-1733294233758500726
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,BATA RINGAN BLESSCON 60x20x10cm BLESS CON,7070000.0,,,keramikjayaindahSurabaya,True,,,,https://www.tokopedia.com/keramikjayaindah/bata-ringan-blesscon-60x20x10cm-bless-con
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat - DEMAK,7511040.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-demak-1733294226141710198
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Termurah HEBEL / BATA RINGAN AAC SNI Merk BLESSCON ALFACON AMABLOCK AMACON DLL (Sudah termasuk Bongkar),983000.0,,,mgdshop-3,False,,,,https://www.tokopedia.com/mgdshop-1/termurah-hebel-bata-ringan-aac-sni-merk-blesscon-alfacon-amablock-amacon-dll-sudah-termasuk-bongkar-1732539492152346480
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat - BATANG,7637760.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-batang-1733294235860043638
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/Hebel Blesscon 10cm 83pc/Kubik Hanya Untuk Area Jogja & Sekitarnya,710000.0,m3,,Kab. Bantul,False,,,,https://www.tokopedia.com/lancar-prospera-jaya/bata-ringan-hebel-blesscon-10cm-83pc-kubik-hanya-untuk-area-jogja-sekitarnya-1733402329412961500
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,HEBEL / BATA RINGAN AAC SNI Merk BLESSCON CITICON BRICON FOCON DLL,916000.0,,,Kab. Magelang,False,,,,https://www.tokopedia.com/kedai-mullaa/hebel-bata-ringan-aac-sni-merk-blesscon-citicon-bricon-focon-dll
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,"Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat 1 DO (15,36m3) - TEGAL",10183680.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-1-do-15-36m3-tegal-1733451510053046134
2026-04-09 12:57:56,Tokopedia,Bata Ringan Blesscon,Blesscon,Bata Ringan/ Hebel Blesscon SNI Free Semen Perekat - CILACAP,6624000.0,,,Blesscon OfficialSurabaya,True,,,,https://www.tokopedia.com/blessconofficial/bata-ringan-hebel-blesscon-sni-free-semen-perekat-cilacap-1733294123922851702
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,CITICON | BATA RINGAN AAC CITICON ( 1DO : 10.8 m³ )| Hebel,8899000.0,m3,,Aneka Bangunan Surabaya,True,3rb+ terjual,3000.0,5.0,https://www.tokopedia.com/anekabangunansurabaya/citicon-bata-ringan-aac-citicon-1do-10-8-m-hebel-1730856519191201170
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel Bata Ringan Citicon Isi 11.52 wilayah Jawa Tengah DIY - Hebel perkubik,650000.0,m3,,Kab. Kendal,False,13 terjual,13.0,,https://www.tokopedia.com/cv-didi-jaya-gemuh/hebel-bata-ringan-citicon-isi-11-52-wilayah-jawa-tengah-diy-hebel-perkubik-1729915704925128299
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Citicon Gratis Perekat & Ongkir,7776000.0,,,arif hebelKab. Mojokerto,True,7 terjual,7.0,,https://www.tokopedia.com/arifhebel/bata-ringan-a1-citicon-murah-gratis-ongkir
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,"Bata Ringan CITICON ""Tebal 10cm"" – Ringan, Presisi, dan Tahan Gempa",739500.0,,,Surabaya,True,,,,https://www.tokopedia.com/nobelbangunperkasa/bata-ringan-citicon-tebal-10cm-ringan-presisi-dan-tahan-gempa-1731999903562368872
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Citicon Gratis Semen 3 Zak,771500.0,,,TIGA MITRA SURABAYASurabaya,True,70+ terjual,70.0,5.0,https://www.tokopedia.com/tigamitrasurabaya/bata-ringan-citicon-gratis-semen-3-zak-1-m3
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,CITICON BATA Ringan Kualitas Terbaik Harga Terjangkau,7142400.0,,,D'vanka shoppSurabaya,True,,,,https://www.tokopedia.com/dvanka-shopp/citicon-bata-ringan-kualitas-terbaik-harga-terjangkau-1730766757101732961
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Citicon di 1 DO (Truk) Ukuran 60 x 20 x 10 cm,7534080.0,rit,,Semarang,False,,,,https://www.tokopedia.com/nbp-semarang/bata-ringan-citicon-di-1-do-truk-ukuran-60-x-20-x-10-cm-1729777948829058994
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Citicon Beton Ringan AAC,635380.0,,,Surabaya,True,,,,https://www.tokopedia.com/bataringan-panellantai/bata-ringan-citicon-beton-ringan-aac-1730805357585335514
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,BATARINGAN CITICON AAC Ukuran 600x200x100 cm,660000.0,,,Kab. Sleman,False,2 terjual,2.0,,https://www.tokopedia.com/pt-wahyu-building-perkasa/bataringan-citicon-aac-ukuran-600x200x100-cm-1730742231240246494
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata ringan CITICON,750000.0,,,Yogyakarta,False,30+ terjual,30.0,5.0,https://www.tokopedia.com/tbekajayaveteran/bata-ringan-citicon
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Citicon Bojonegoro,9450000.0,,,Aneka Bangunan Surabaya,True,60+ terjual,60.0,5.0,https://www.tokopedia.com/anekabangunansurabaya/bata-ringan-citicon-bojonegoro
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata ringan CITICON +Perekat citicon 1DO,9132000.0,,,Yogyakarta,False,8 terjual,8.0,5.0,https://www.tokopedia.com/tbekajayaveteran/bata-ringan-citicon-perekat-citicon-1do
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel Bata Ringan Citicon Isi 11.52 Kubik Untuk Wilayah Klaten Jawa,1020063.0,m3,,toko kelontong66,False,,,,https://www.tokopedia.com/tokokelontong66-2/hebel-bata-ringan-citicon-isi-11-52-kubik-untuk-wilayah-klaten-jawa-10cm-klaten-1-b2e27
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,CITICON | BATA RINGAN AAC CITICON ( 1DO : 10.8 m³ )| Hebel - 11.52 m³,12735840.0,m3,,Bekasi,False,,,,https://www.tokopedia.com/hadid05-2/citicon-bata-ringan-aac-citicon-1do-10-8-m-hebel-11-52-m-1731117477591352993
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Citicon Bata Ringan dengan Kualitas Terbaik - Model Terbaru,6105600.0,,,D'vanka shoppSurabaya,True,,,,https://www.tokopedia.com/dvanka-shopp/citicon-bata-ringan-dengan-kualitas-terbaik-model-terbaru-1730772960755745889
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Katalog Citicon Bata Ringan Dan Panel Lantai Pertama Dan Terbaik,87000.0,,,Pontianak,False,,,,https://www.tokopedia.com/naieya/katalog-citicon-bata-ringan-dan-panel-lantai-pertama-dan-terbaik-1731004823259612921
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Hebel SNI 10 cm x 20 x 60 Standard SNI Lebih Ringan Presisi Cepat Kuat Solid Tahan Suhu Hemat Biaya untuk Dinding & Partisi,480000.0,,,Kab. Tangerang,False,2rb+ terjual,2000.0,4.8,https://www.tokopedia.com/pt-ats/bata-ringan-hebel-sni-10-cm-x-20-x-60-standard-sni-lebih-ringan-presisi-cepat-kuat-solid-tahan-suhu-hemat-biaya-untuk-dinding-partisi-1734292281137071547
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Hebel 1 truk,525000.0,rit,,Tangerang,False,8rb+ terjual,8000.0,5.0,https://www.tokopedia.com/centraljpersada/bata-ringan-hebel-1-truk-campur-tangerang
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,BATA RINGAN ACON LOCO PABRIK,5800000.0,,,Jakarta Pusat,False,500+ terjual,500.0,4.9,https://www.tokopedia.com/aconindo/bata-ringan-acon-loco-pabrik-75-cikampek
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel Bata Ringan AAC SNI 10 & 7.5 cm FREE ONGKIR JABODETABEK TERMURAH,600000.0,,,Jakarta Timur,False,10rb+ terjual,10000.0,5.0,https://www.tokopedia.com/bataringan/hebel-bata-ringan-aac-sni-10-7-5-cm-free-ongkir-jabodetabek-termurah-10cm
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,BATA RINGAN AAC BRICON (900bj/DO) | HEBEL,685000.0,,,Aneka Bangunan Surabaya,True,500+ terjual,500.0,4.8,https://www.tokopedia.com/anekabangunansurabaya/bata-ringan-aac-bricon-900bj-do-hebel-1-m-2c08
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,BATA RINGAN ACON /7.5,535000.0,,,Jakarta Pusat,False,6rb+ terjual,6000.0,5.0,https://www.tokopedia.com/aconindo/bata-ringan-acon-7-5
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,pasang panel lantai citicon Tegal terima jadi- panel dak hebel,509999.0,,,Tangerang,False,,,,https://www.tokopedia.com/guenteng/pasang-panel-lantai-citicon-tegal-terima-jadi-panel-dak-hebel
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,"Bata Ringan ( Hebel ) 60x20x10 cm / 7,5 cm ( Eceran 1/2 m3 )",325000.0,m3,,Cimahi,False,23 terjual,23.0,5.0,https://www.tokopedia.com/mortar-bangunan-bandung/bata-ringan-hebel-60x20x10-cm-7-5-cm-eceran-1-2-m3
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel - Bata ringan A1 murah langsung dari pabrik,555000.0,,,arif hebelKab. Mojokerto,True,,,,https://www.tokopedia.com/arifhebel/hebel-bata-ringan-a1-murah-langsung-dari-pabrik
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Hebel LEIBEL Grade AAC Pengiriman Cimahi per 1/2 DO,630000.0,,,Bandung,False,70+ terjual,70.0,4.8,https://www.tokopedia.com/ckb-bandung/bata-ringan-hebel-leibel-grade-aac-pengiriman-cimahi-per-1-2-do
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Hebel,600000.0,,,UD Galaxy IISurabaya,True,6 terjual,6.0,,https://www.tokopedia.com/udgalaxy2/bata-ringan-hebel-1731096218230818417
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel *Bata ringan grade A *SNI ~ per Do (isi 12.6 kbk),4440000.0,,,Serang,False,1 terjual,1.0,,https://www.tokopedia.com/mortarunggulabadi/hebel-bata-ringan-grade-a-sni-per-do-isi-12-6-kbk-1730705101976930070
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,BATA RINGAN / HEBEL --- READY STOCK ---,800000.0,,,Makassar,False,28 terjual,28.0,5.0,https://www.tokopedia.com/88makassar/bata-ringan-hebel-ready-stock
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel Bata Ringan Multicon Per 1m³,666000.0,m3,,Jakarta Selatan,False,9 terjual,9.0,5.0,https://www.tokopedia.com/klopmart/hebel-bata-ringan-multicon-per-1m
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan A1 Kualitas Terbaik Langsung dari Pabrik - Harga Murah pagar hebel,6336000.0,,,D'vanka shoppSurabaya,True,1 terjual,1.0,,https://www.tokopedia.com/dvanka-shopp/bata-ringan-a1-kualitas-terbaik-langsung-dari-pabrik-harga-murah-pagar-hebel-1730754407109067873
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata ringan 1 kubik,1149500.0,m3,,Balikpapan,False,,,,https://www.tokopedia.com/tbekasaktibpn/bata-ringan-1-kubik
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,"BATA RINGAN BRICON - Mojokerto, Pasuruan - Bata Hebel tbl 10cm & 7.5cm",620000.0,,,BriconSurabaya,True,6 terjual,6.0,,https://www.tokopedia.com/marketing-bricon/bata-ringan-bricon-mojokerto-pasuruan-bata-hebel-tbl-10cm-7-5cm-10cm-eb734
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Bricon Gratis Perekat & Gratis Ongkir,635000.0,,,arif hebelKab. Mojokerto,True,2 terjual,2.0,,https://www.tokopedia.com/arifhebel/bata-ringan-a1-bricon-murah-gratis-ongkir
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Panel Sandwich Citicon 7.5cmX60cmX300cm DI SURABAYA-panel dak hebel,379999.0,,,Tangerang,False,,,,https://www.tokopedia.com/guenteng/panel-sandwich-citicon-7-5cmx60cmx300cm-di-surabaya-panel-dak-hebel
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan FOCON (min.1 DO 10.8) HEBEL MURAH Daerah pasuruan,7102000.0,,,TB HAMDALAHKab. Pasuruan,True,60+ terjual,60.0,5.0,https://www.tokopedia.com/tokobangunanhamdalah/bata-ringan-focon-min-1-do-10-8-hebel-murah-daerah-pasuruan
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Hebel Focon 10 x 20 x 60 cm - 83 biji / m3,858000.0,m3,,Semarang,False,100+ terjual,100.0,5.0,https://www.tokopedia.com/comboputra/bata-ringan-hebel-focon-10-x-20-x-60-cm-83-biji-m3-1-kubik
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Supplier Bata Ringan Berbagai Merk Langsung Dari Pabrik,555000.0,,,arif hebelKab. Mojokerto,True,,,,https://www.tokopedia.com/arifhebel/promo-hebel-bata-ringan-murah-gratis-ongkir-bongkar
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Panel Lantai Beton Ringan - Bata Putih- Hebel,3100000.0,,,Kab. Bogor,False,9 terjual,9.0,,https://www.tokopedia.com/m88-cibubur/panel-lantai-beton-ringan-bata-putih-hebel
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata ringan multicon sni grade a,500000.0,,,Kab. Tangerang,False,100+ terjual,100.0,5.0,https://www.tokopedia.com/pt-ats/bata-ringan-multicon-sni-grade-a
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata ringan petracon 10cm isi 210pcs / hebel 10cm area batam,3100000.0,,,Duta bangunan batam,False,11 terjual,11.0,5.0,https://www.tokopedia.com/dutabangunanbatam/bata-ringan-petracon-10cm-isi-210pcs-hebel-10cm-area-batam
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel bataringan merk ALFACON KUALITAS TERUJI DAN MUTU TERJAMIN,6124000.0,,,Jakarta Utara,False,2rb+ terjual,2000.0,4.6,https://www.tokopedia.com/frijayagroup/hebel-bataringan-merk-alfacon-kualitas-teruji-dan-mutu-terjamin-jabodetabek-69e39
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Hebel Broco Distributor,7700000.0,,,Tangerang Selatan,False,4rb+ terjual,4000.0,5.0,https://www.tokopedia.com/sbr/bata-ringan-hebel-broco-distributor-mix-bogor-d3cde
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Focon A1 Langsung dari Pabrik Gratis Ongkir,555000.0,,,arif hebelKab. Mojokerto,True,,,,https://www.tokopedia.com/arifhebel/bata-ringan-focon-a1-langsung-dari-pabrik-gratis-ongkir-1732393436927657594
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,bata ringan hebel 10 cm per do + 1sak perekat,620000.0,,,Kab. Bantul,False,,,,https://www.tokopedia.com/megazord-jogja/bata-ringan-hebel-10-cm-per-do-1sak-perekat-1729890251547182341
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata Ringan Kualitas A1 Free Perekat,595000.0,,,arif hebelKab. Mojokerto,True,,,,https://www.tokopedia.com/arifhebel/bata-ringan-a1-10-x-20-x-60-cm-murah
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,"BATA RINGAN 7,5CM ""BONDY BLOCK """,1100000.0,,,Balikpapan,False,,,,https://www.tokopedia.com/tbwahanasakti/bata-ringan-7-5cm-bondy-block
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,BATA RINGAN ACON UK 10,535000.0,,,Jakarta Pusat,False,4rb+ terjual,4000.0,5.0,https://www.tokopedia.com/aconindo/bata-ringan-acon-uk-10
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,HEBEL/BATA RINGAN GRADE A PREMIUM,520000.0,,,Kab. Karawang,False,1rb+ terjual,1000.0,4.9,https://www.tokopedia.com/tbbijaksana/hebel-bata-ringan-grade-a-premium-7-5cm
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata ringan BLESCON 11.52 kubik,7700000.0,m3,,Yogyakarta,False,3 terjual,3.0,,https://www.tokopedia.com/tbekajayaveteran/bata-ringan-blescon-11-52-kubik
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Hebel bata ringan SNI termurah,528000.0,,,Kab. Tangerang,False,250+ terjual,250.0,4.8,https://www.tokopedia.com/pt-ats/hebel-bata-ringan-sni-termurah-tangerang
2026-04-09 12:57:56,Tokopedia,Bata Ringan Citicon,Citicon,Bata ringan SSI ukuran 10  1/2 m3 atau 41 pcs.,415000.0,m3,,Bandung,False,1 terjual,1.0,,https://www.tokopedia.com/berkat-prima/bata-ringan-ssi-ukuran-10-1-2-m3-atau-41-pcs-1732273445097342457
